# stan_version_major = 2
# stan_version_minor = 24
# stan_version_patch = 0
# model = simple_bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/simple-bernoulli.json
# init = 2 (Default)
# random
#   seed = 3649689744 (Default)
# output
#   file = data/simple-bernoulli_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-6.84784,1,0.971545,1,1,0,6.96465,0.308411
-7.83105,0.703086,0.971545,1,1,0,7.8313,0.455599
-6.92726,1,0.971545,2,3,0,7.51185,0.329301
-6.88923,0.95531,0.971545,1,3,0,7.1862,0.187797
-6.90256,0.970616,0.971545,2,3,0,7.16472,0.323372
-7.60388,0.775795,0.971545,1,1,0,7.61493,0.431458
-6.79532,1,0.971545,1,3,0,7.32632,0.289694
-7.08662,0.898464,0.971545,1,3,0,7.31506,0.157596
-7.01461,0.958386,0.971545,1,3,0,7.53782,0.347721
-6.99397,0.909792,0.971545,1,3,0,7.46984,0.169834
-6.93383,0.954298,0.971545,2,3,0,7.41065,0.330812
-6.76789,1,0.971545,1,3,0,6.87997,0.275449
-6.93152,0.946088,0.971545,1,3,0,7.03552,0.179812
-6.75529,1,0.971545,1,3,0,6.89668,0.235136
-6.76066,0.975595,0.971545,2,3,0,6.89839,0.230485
-7.37076,0.851292,0.971545,1,3,0,7.47615,0.40323
-6.9062,1,0.971545,1,1,0,7.2225,0.324273
-6.88978,1,0.971545,1,1,0,6.94445,0.320133
-6.79117,1,0.971545,1,1,0,6.8616,0.287861
-6.75107,1,0.971545,2,3,0,6.79104,0.240325
-6.76032,0.985818,0.971545,2,3,0,6.82765,0.269935
-7.02449,0.87501,0.971545,2,3,0,7.42002,0.165522
-6.79601,1,0.971545,2,3,0,6.96393,0.289987
-6.82415,0.99085,0.971545,1,1,0,6.83523,0.300751
-7.33011,0.83841,0.971545,1,1,0,7.33129,0.397827
-6.79537,1,0.971545,1,3,0,7.14724,0.289716
-7.11419,0.950752,0.971545,2,3,0,7.11449,0.365577
-6.76064,0.973957,0.971545,2,3,0,7.27218,0.230499
-6.77311,0.996569,0.971545,1,1,0,6.77474,0.222721
-7.04175,0.927964,0.971545,1,3,0,7.13971,0.352854
-6.82008,0.702212,0.971545,2,3,0,8.34796,0.299326
-6.79425,1,0.971545,2,3,0,6.82246,0.289229
-6.90408,0.82922,0.971545,2,3,0,7.54272,0.323749
-7.24695,0.953851,0.971545,2,3,0,7.26977,0.386197
-6.74867,1,0.971545,1,3,0,7.12237,0.254506
-6.89282,0.938382,0.971545,2,3,0,7.06864,0.320915
-7.40557,0.77388,0.971545,2,3,0,7.9993,0.127566
-7.64936,0.960349,0.971545,1,1,0,7.72449,0.111251
-7.54602,1,0.971545,1,1,0,7.76529,0.117689
-7.95556,0.940046,0.971545,1,1,0,8.01482,0.0952062
-7.53245,1,0.971545,1,1,0,7.94665,0.118583
-6.79011,0.977105,0.971545,2,3,0,7.70797,0.287381
-6.97592,0.772675,0.971545,2,3,0,7.82686,0.339969
-6.75296,0.912053,0.971545,2,3,0,7.34431,0.262557
-7.06109,0.813322,0.971545,2,3,0,7.67539,0.35638
-6.8995,1,0.971545,1,1,0,7.03652,0.322609
-7.01214,0.961431,0.971545,1,1,0,7.0484,0.347243
-6.77015,0.999625,0.971545,2,3,0,7.03991,0.224336
-6.96432,0.960717,0.971545,1,3,0,6.96996,0.174352
-6.89201,1,0.971545,1,1,0,6.96913,0.187231
-6.92359,0.971903,0.971545,1,3,0,7.16854,0.328444
-6.84408,1,0.971545,2,3,0,6.91768,0.307259
-6.77094,0.99243,0.971545,1,3,0,6.88668,0.223896
-6.8261,0.995145,0.971545,2,3,0,6.82659,0.202902
-6.91378,0.978649,0.971545,1,1,0,6.9203,0.183013
-6.7485,0.997345,0.971545,2,3,0,6.92504,0.246154
-6.76157,0.996315,0.971545,1,3,0,6.76543,0.270944
-6.86693,0.974902,0.971545,1,3,0,6.86698,0.313985
-6.74931,0.999661,0.971545,1,3,0,6.85404,0.2437
-6.94397,0.748347,0.971545,2,3,0,8.17241,0.177676
-6.76638,0.827824,0.971545,2,3,0,8.22892,0.226572
-6.77011,0.94709,0.971545,2,3,0,7.06094,0.276863
-7.48561,0.798989,0.971545,1,3,0,7.8444,0.121761
-7.02501,1,0.971545,1,1,0,7.39596,0.165451
-7.2253,0.986505,0.971545,2,3,0,7.25065,0.142837
-6.75381,0.924403,0.971545,2,3,0,7.76259,0.263606
-6.75381,0.887861,0.971545,1,3,0,7.08035,0.263606
-7.42857,0.838792,0.971545,1,3,0,7.45344,0.41064
-8.12753,0.763027,0.971545,1,1,0,8.31083,0.483616
-8.52183,0.85661,0.971545,1,1,0,8.99732,0.516457
-7.08256,1,0.971545,1,1,0,8.01205,0.360179
-9.23802,0.439267,0.971545,1,1,0,9.25992,0.567172
-8.50243,1,0.971545,1,1,0,9.54096,0.514938
-7.37136,1,0.971545,1,1,0,8.20279,0.403309
-7.23769,1,0.971545,1,1,0,7.47732,0.384847
-6.76717,0.997669,0.971545,1,3,0,7.21711,0.226086
-8.44179,0.401748,0.971545,2,3,0,10.6969,0.510129
-8.17886,1,0.971545,1,1,0,8.84638,0.488146
-7.94559,1,0.971545,1,1,0,8.5068,0.466828
-7.77018,0.538315,0.971545,1,3,0,10.0904,0.10444
-6.76116,0.975645,0.971545,1,3,0,7.72313,0.230115
-6.85025,0.974998,0.971545,2,3,0,6.93474,0.196509
-6.75651,1,0.971545,2,3,0,6.8333,0.266516
-7.70388,0.757039,0.971545,1,3,0,8.11016,0.10809
-7.14102,1,0.971545,1,1,0,7.60425,0.151398
-7.64967,0.910673,0.971545,1,1,0,7.65599,0.111233
-8.5426,0.885559,0.971545,1,1,0,8.55027,0.0727298
-8.13812,1,0.971545,1,1,0,8.6185,0.0872683
-11.4232,0.806336,0.971545,2,3,0,11.9478,0.0238664
-7.80779,1,0.971545,1,3,0,11.6446,0.102457
-6.7516,0.937189,0.971545,1,3,0,7.89501,0.260665
-7.03713,0.92156,0.971545,1,3,0,7.13299,0.163825
-7.14164,0.781147,0.971545,2,3,0,9.49519,0.15133
-7.31794,0.966503,0.971545,1,1,0,7.36654,0.134556
-6.90436,1,0.971545,2,3,0,7.19588,0.323819
-6.74802,0.978036,0.971545,2,3,0,7.02182,0.249946
-6.76985,0.979998,0.971545,2,3,0,6.85166,0.224506
-6.82008,0.986686,0.971545,1,1,0,6.82066,0.204663
-6.8847,0.974951,0.971545,1,3,0,7.02406,0.318808
-7.72132,0.738973,0.971545,1,1,0,7.72668,0.444281
-7.61464,1,0.971545,1,1,0,7.98292,0.432667
-6.82035,0.960378,0.971545,2,3,0,7.93505,0.204581
-8.36707,0.72573,0.971545,1,3,0,8.67221,0.0785942
-9.37259,0.905658,0.971545,1,1,0,9.40101,0.0515368
-10.9863,0.902864,0.971545,1,1,0,10.9899,0.0279591
-9.5482,1,0.971545,1,1,0,10.9173,0.0480789
-7.31945,0.99914,0.971545,1,3,0,9.42924,0.134429
-6.94587,1,0.971545,1,1,0,7.2413,0.177356
-7.15224,0.956121,0.971545,1,1,0,7.16482,0.150191
-7.25422,0.917822,0.971545,1,3,0,7.93301,0.387247
-6.91563,0.940247,0.971545,1,3,0,7.5703,0.182671
-7.01014,0.992906,0.971545,2,3,0,7.03282,0.167511
-7.2785,0.946241,0.971545,1,1,0,7.29294,0.137957
-6.85907,0.997903,0.971545,1,3,0,7.18626,0.194388
-6.85479,0.954822,0.971545,2,3,0,7.19052,0.310495
-6.75906,1,0.971545,2,3,0,6.85216,0.231742
-7.03135,0.940548,0.971545,1,3,0,7.05508,0.164595
-8.43403,0.8286,0.971545,1,3,0,8.53416,0.0762842
-6.91312,0.995541,0.971545,2,3,0,8.44824,0.183136
-7.05423,0.989556,0.971545,2,3,0,7.06953,0.1616
-7.07877,0.99483,0.971545,1,1,0,7.14561,0.158543
-7.66713,0.894425,0.971545,1,1,0,7.66749,0.110204
-7.19351,1,0.971545,2,3,0,7.5954,0.145935
-7.24689,0.989752,0.971545,1,1,0,7.33357,0.140813
-7.64614,0.93226,0.971545,1,1,0,7.673,0.111443
-6.99424,0.821825,0.971545,2,3,0,9.80933,0.169795
-7.08547,0.952694,0.971545,2,3,0,7.52269,0.157735
-7.26996,0.987961,0.971545,2,3,0,7.30769,0.138716
-7.23712,1,0.971545,1,1,0,7.3644,0.141721
-7.23712,0.904656,0.971545,1,1,0,7.72464,0.141721
-7.01246,1,0.971545,2,3,0,7.21061,0.167185
-7.01174,0.958017,0.971545,1,3,0,7.43911,0.347165
-6.74811,1,0.971545,1,3,0,6.95332,0.251619
-6.76928,0.981992,0.971545,2,3,0,6.84059,0.224837
-6.89876,0.974299,0.971545,1,3,0,6.90013,0.185885
-7.3022,0.914102,0.971545,2,3,0,7.66609,0.135892
-6.75497,0.968668,0.971545,1,3,0,7.33961,0.264924
-6.93486,0.907841,0.971545,2,3,0,7.23583,0.179231
-6.77018,0.885369,0.971545,2,3,0,7.71762,0.276908
-6.75671,0.979316,0.971545,2,3,0,6.87538,0.233766
-6.75312,0.927561,0.971545,2,3,0,7.14568,0.262758
-6.75312,0.920802,0.971545,1,3,0,6.98184,0.262758
-8.22784,0.651761,0.971545,1,3,0,8.89987,0.0837159
-7.89328,1,0.971545,1,1,0,8.29933,0.0981625
-6.74937,0.86782,0.971545,2,3,0,9.25192,0.256539
-6.74937,0.525558,0.971545,1,3,0,9.32982,0.256539
-7.04025,0.922728,0.971545,1,3,0,7.1245,0.163412
-6.7484,0.99081,0.971545,1,3,0,7.02886,0.253446
-7.31352,0.862554,0.971545,1,3,0,7.35137,0.395571
-6.914,1,0.971545,1,1,0,7.19339,0.326169
-8.81158,0.446138,0.971545,2,7,0,10.5828,0.0648198
-7.85581,1,0.971545,2,3,0,8.70537,0.100009
-6.91224,1,0.971545,1,3,0,7.70744,0.183301
-6.74887,1,0.971545,2,3,0,6.90396,0.255187
-7.64682,0.791621,0.971545,1,3,0,7.69719,0.436239
-7.64682,0.451194,0.971545,1,3,0,9.68128,0.436239
-6.75844,1,0.971545,1,3,0,7.5038,0.232252
# 
#  Elapsed Time: 0.006 seconds (Warm-up)
#                0.015 seconds (Sampling)
#                0.021 seconds (Total)
# 
