# stan_version_major = 2
# stan_version_minor = 24
# stan_version_patch = 0
# model = simple_bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/simple-bernoulli.json
# init = 2 (Default)
# random
#   seed = 3649689744 (Default)
# output
#   file = data/simple-bernoulli_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.03159,0.989012,0.987852,2,3,0,8.04211,0.164563
-6.76937,0.944952,0.987852,2,3,0,7.51447,0.276403
-6.8523,0.967419,0.987852,1,3,0,6.95472,0.196007
-8.4687,0.823257,0.987852,2,3,0,8.92006,0.512274
-6.74809,1,0.987852,1,3,0,8.22299,0.248575
-7.83091,0.775287,0.987852,1,3,0,7.9862,0.455585
-6.7672,1,0.987852,1,3,0,7.58742,0.274993
-6.75056,1,0.987852,2,3,0,6.76355,0.241158
-7.32177,0.86882,0.987852,1,3,0,7.50465,0.134234
-7.81627,0.926084,0.987852,2,3,0,8.37817,0.102018
-6.7573,0.986768,0.987852,2,3,0,7.9376,0.233237
-6.74803,0.970652,0.987852,2,3,0,6.95413,0.250577
-6.97146,0.94697,0.987852,1,3,0,7.0107,0.339038
-7.79906,0.769687,0.987852,1,1,0,7.8044,0.452359
-6.81683,0.961201,0.987852,1,3,0,8.02135,0.205647
-8.37962,0.800142,0.987852,2,3,0,8.51159,0.0781539
-7.93457,1,0.987852,1,1,0,8.39333,0.0961875
-7.43019,1,0.987852,1,1,0,7.88042,0.125727
-6.75459,0.93478,0.987852,2,3,0,8.14365,0.264507
-6.88335,0.962813,0.987852,2,3,0,6.99627,0.318453
-7.0611,0.881459,0.987852,2,7,0,7.53275,0.160729
-7.05716,1,0.987852,2,3,0,7.1229,0.161227
-8.52157,0.908161,0.987852,2,3,0,8.62156,0.516437
-7.15871,1,0.987852,2,3,0,8.09437,0.372825
-7.61289,0.863627,0.987852,1,1,0,7.67899,0.43247
-6.92413,1,0.987852,1,1,0,7.40104,0.328572
-7.26293,0.901146,0.987852,1,1,0,7.27701,0.388497
-7.02715,1,0.987852,1,1,0,7.23754,0.350121
-6.89967,0.846508,0.987852,2,3,0,7.84058,0.322652
-7.67126,0.787283,0.987852,1,1,0,7.67146,0.438912
-7.03044,0.859768,0.987852,1,3,0,8.49628,0.164718
-7.05291,0.998623,0.987852,2,3,0,7.10498,0.16177
-7.13215,0.91743,0.987852,1,3,0,7.82101,0.368547
-7.21735,0.973435,0.987852,1,1,0,7.3167,0.381842
-7.48141,0.918258,0.987852,1,1,0,7.5839,0.417156
-8.0048,0.840377,0.987852,1,1,0,8.16192,0.472425
-8.55861,0.829823,0.987852,1,1,0,8.88133,0.519314
-7.07166,1,0.987852,2,3,0,8.32736,0.159414
-6.96986,1,0.987852,1,1,0,7.07525,0.17348
-6.81172,0.997257,0.987852,1,3,0,6.93646,0.207248
-8.04758,0.777503,0.987852,1,3,0,8.36044,0.0910782
-7.37638,1,0.987852,1,1,0,7.95636,0.129815
-6.81986,0.992925,0.987852,1,3,0,7.31576,0.204727
-7.58481,0.869316,0.987852,1,3,0,7.69738,0.1152
-8.19263,0.927044,0.987852,1,1,0,8.20568,0.085085
-6.76664,1,0.987852,2,3,0,7.87537,0.274618
-6.75908,1,0.987852,2,3,0,6.76618,0.26889
-7.03093,0.95888,0.987852,2,3,0,7.04134,0.164652
-6.82704,0.996094,0.987852,1,3,0,6.98923,0.202634
-7.92265,0.811543,0.987852,1,3,0,8.14853,0.0967513
-6.75697,1,0.987852,2,3,0,7.67552,0.266962
-6.75632,1,0.987852,1,1,0,6.75881,0.266334
-7.03443,0.74047,0.987852,2,3,0,8.44749,0.164183
-7.15432,0.9147,0.987852,1,3,0,7.82234,0.372128
-6.907,1,0.987852,2,3,0,7.09495,0.324468
-7.25342,0.964286,0.987852,2,3,0,7.26366,0.387133
-7.22194,1,0.987852,1,1,0,7.37994,0.382526
-8.23505,0.480165,0.987852,2,7,0,10.6337,0.0834394
-7.04528,0.968611,0.987852,1,3,0,8.14417,0.162754
-6.82333,0.876128,0.987852,2,3,0,8.19009,0.203703
-6.75946,0.996614,0.987852,2,3,0,6.85229,0.231419
-6.88445,0.964665,0.987852,1,3,0,6.95699,0.318743
-6.7484,0.998658,0.987852,2,3,0,6.8961,0.246576
-6.97967,0.957489,0.987852,2,3,0,7.0709,0.340745
-7.54425,0.837283,0.987852,1,1,0,7.55891,0.424625
-9.00033,0.614211,0.987852,1,1,0,9.10228,0.551388
-7.09567,1,0.987852,1,1,0,8.3795,0.362444
-6.97853,1,0.987852,1,1,0,7.10738,0.34051
-7.25013,0.919142,0.987852,1,1,0,7.28187,0.386656
-6.76127,1,0.987852,1,3,0,7.14259,0.270706
-6.74895,1,0.987852,1,3,0,6.75867,0.255422
-7.16377,0.609769,0.987852,2,3,0,9.47874,0.148973
-7.51271,0.981942,0.987852,2,3,0,7.52388,0.119904
-7.08203,1,0.987852,1,1,0,7.44216,0.158148
-6.75381,1,0.987852,1,3,0,7.07474,0.236718
-6.75381,0.482097,0.987852,1,3,0,9.64248,0.236718
-6.76761,0.99668,0.987852,1,1,0,6.76763,0.22582
-6.8075,0.990824,0.987852,1,1,0,6.80762,0.208627
-6.92592,0.972212,0.987852,2,3,0,7.05773,0.180802
-6.74852,0.999504,0.987852,1,3,0,6.92815,0.246077
-6.74852,0.361445,0.987852,1,3,0,11.347,0.246077
-6.95485,0.963021,0.987852,2,3,0,7.03127,0.335493
-6.80951,0.933245,0.987852,2,3,0,7.32913,0.295444
-6.79041,1,0.987852,1,1,0,6.81208,0.287516
-6.7709,0.991686,0.987852,1,3,0,6.84912,0.223915
-7.11693,0.932715,0.987852,1,3,0,7.16201,0.154068
-7.31912,0.966659,0.987852,1,1,0,7.34501,0.134456
-8.00416,0.907582,0.987852,1,1,0,8.00423,0.092992
-7.85923,1,0.987852,1,1,0,8.11938,0.0998385
-8.05796,0.992372,0.987852,2,3,0,8.17391,0.090629
-7.10361,0.967891,0.987852,1,3,0,7.94402,0.155595
-6.83539,0.922331,0.987852,2,3,0,7.83382,0.304506
-6.83539,0.886128,0.987852,1,1,0,7.12012,0.304506
-6.77554,0.987469,0.987852,1,3,0,6.91514,0.221466
-6.76804,1,0.987852,2,3,0,6.77695,0.22556
-8.61623,0.744748,0.987852,2,3,0,8.68546,0.0704446
-9.75815,0.916601,0.987852,1,1,0,9.76259,0.0442993
-9.46538,1,0.987852,2,3,0,9.95055,0.0496738
-9.0644,1,0.987852,1,1,0,9.58977,0.0583639
-7.33759,0.923393,0.987852,2,3,0,10.9464,0.132924
-7.37179,0.990318,0.987852,2,7,0,7.37225,0.403365
-6.75345,0.985011,0.987852,2,3,0,7.49182,0.237125
-6.91123,0.966102,0.987852,1,3,0,6.93462,0.18349
-6.91123,0.662435,0.987852,1,3,0,9.32893,0.18349
-6.74923,0.918029,0.987852,2,3,0,7.55045,0.243886
-6.90121,0.975178,0.987852,2,3,0,6.94562,0.323037
-6.7689,1,0.987852,1,3,0,6.86532,0.276101
-7.0372,0.766655,0.987852,2,3,0,8.24637,0.163815
-6.79081,0.993242,0.987852,2,3,0,7.10425,0.214674
-7.52421,0.832731,0.987852,1,3,0,7.82373,0.422274
-6.80994,1,0.987852,1,3,0,7.32107,0.295606
-6.87945,0.957767,0.987852,1,3,0,7.07615,0.189836
-7.38628,0.961142,0.987852,2,3,0,7.39987,0.405249
-7.28617,1,0.987852,1,1,0,7.50012,0.391785
-7.44853,0.948739,0.987852,1,1,0,7.58572,0.413128
-7.00634,1,0.987852,1,1,0,7.33594,0.346111
-6.74815,0.999804,0.987852,1,3,0,6.99157,0.247979
-7.23047,0.882869,0.987852,1,3,0,7.40505,0.142347
-6.97579,1,0.987852,1,1,0,7.18841,0.172562
-7.54047,0.917229,0.987852,2,3,0,7.86197,0.118053
-7.77343,0.969297,0.987852,1,1,0,7.84483,0.104266
-7.2306,0.980337,0.987852,2,3,0,8.17943,0.142334
-8.80615,0.901407,0.987852,2,3,0,8.84404,0.537766
-9.136,0.965243,0.987852,2,3,0,9.75431,0.560511
-10.3338,0.677638,0.987852,1,1,0,10.9362,0.629969
-10.3105,1,0.987852,2,7,0,10.315,0.0358943
-8.91386,1,0.987852,1,1,0,10.2175,0.0621046
-6.75897,0.921662,0.987852,1,3,0,9.48608,0.231817
-6.77851,0.995379,0.987852,1,1,0,6.77871,0.22001
-6.78396,0.998744,0.987852,1,1,0,6.7899,0.217525
-6.75853,1,0.987852,1,1,0,6.77796,0.232175
-6.77989,0.994951,0.987852,1,1,0,6.77999,0.219361
-7.43266,0.84863,0.987852,1,3,0,7.68422,0.411151
-7.43266,0.876142,0.987852,1,1,0,7.8553,0.411151
-7.43266,0.734348,0.987852,1,1,0,8.15866,0.411151
-6.99624,1,0.987852,1,1,0,7.32017,0.34411
-7.15905,0.950867,0.987852,1,1,0,7.20637,0.37288
-7.29553,0.620698,0.987852,2,3,0,9.45678,0.393091
-7.10856,1,0.987852,1,1,0,7.31437,0.364633
-6.76577,1,0.987852,2,3,0,7.09011,0.226957
-6.75002,0.998743,0.987852,1,3,0,6.77422,0.25796
-6.7841,0.939567,0.987852,2,3,0,7.12077,0.217468
-7.14853,0.933488,0.987852,1,3,0,7.18513,0.150587
-7.17892,0.994816,0.987852,1,1,0,7.24935,0.147408
-7.36177,0.990245,0.987852,2,3,0,7.3993,0.130969
-6.78133,0.955488,0.987852,1,3,0,7.63126,0.283149
-6.74952,0.998713,0.987852,1,3,0,6.78882,0.243201
-6.76118,0.99633,0.987852,1,3,0,6.76982,0.270633
-6.80958,0.986964,0.987852,1,1,0,6.80958,0.29547
-6.75561,1,0.987852,2,3,0,6.79852,0.234814
-6.77385,0.992949,0.987852,1,3,0,6.8002,0.279098
-6.74881,0.99922,0.987852,1,3,0,6.77832,0.245058
-6.76498,0.995387,0.987852,1,3,0,6.77298,0.273479
-6.80699,0.950573,0.987852,2,3,0,7.05989,0.208797
-8.18356,0.726946,0.987852,1,3,0,8.6435,0.488556
-7.04698,1,0.987852,2,3,0,7.96256,0.162534
-6.86786,0.967933,0.987852,1,3,0,7.39114,0.314244
-6.98343,0.909338,0.987852,1,3,0,7.36203,0.171399
-6.75163,1,0.987852,1,3,0,6.97548,0.239484
-6.7536,0.999516,0.987852,1,1,0,6.75411,0.236949
# 
#  Elapsed Time: 0.006 seconds (Warm-up)
#                0.015 seconds (Sampling)
#                0.021 seconds (Total)
# 
